2017/12/27 14:03:32 [error] 6#6: *463 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/dfghdfgh"
2017/12/27 14:19:19 [error] 7#7: *1 open() "/var/www/example.dev/bitrix/js/main/core/css/core.min.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/js/main/core/css/core.min.css?14828458522854 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 14:19:19 [error] 7#7: *1 open() "/var/www/example.dev/bitrix/templates/s1/components/bitrix/news.list/news-line-glavnaia/style.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/components/bitrix/news.list/news-line-glavnaia/style.css?1482845852438 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 14:19:19 [error] 7#7: *6 open() "/var/www/example.dev/bitrix/templates/s1/components/bitrix/menu/topMenu/style.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/components/bitrix/menu/topMenu/style.css?15076324964322 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 14:19:19 [error] 7#7: *5 open() "/var/www/example.dev/bitrix/components/bitrix/search.suggest.input/templates/.default/style.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/components/bitrix/search.suggest.input/templates/.default/style.css?1482845854501 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 14:19:19 [error] 7#7: *7 open() "/var/www/example.dev/bitrix/templates/s1/components/bitrix/search.form/search-top/style.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/components/bitrix/search.form/search-top/style.css?1482845852412 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 14:19:19 [error] 7#7: *1 open() "/var/www/example.dev/bitrix/templates/s1/components/bitrix/news.list/news-glavnaia/style.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/components/bitrix/news.list/news-glavnaia/style.css?1482845852532 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 14:19:19 [error] 7#7: *3 open() "/var/www/example.dev/bitrix/templates/s1/template_styles.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/template_styles.css?150763442021405 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 14:19:19 [error] 7#7: *5 open() "/var/www/example.dev/bitrix/js/main/core/core.min.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/js/main/core/core.min.js?148284585269721 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 14:19:19 [error] 7#7: *1 open() "/var/www/example.dev/bitrix/js/main/core/core_ajax.min.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/js/main/core/core_ajax.min.js?148284585320698 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
